Time (s),_1 Data,_2 Data,_1 Solution,_2 Solution,,,,,,,,,,,
40.12,0.1493,-0.1191,0.1,-0.11,,,,,,,,,,,
40.17,0.1493,-0.1191,0.12,-0.12,,,,,,,,,,,
40.22,0.1493,-0.1191,0.13,-0.13,,,,,,,,,,,
40.27,0.1313,-0.1011,0.12,-0.12,,,,,,,,,,,
40.32,0.0973,-0.0841,0.11,-0.11,,,,,,,,,,,
40.37,0.0623,-0.0491,0.1,-0.09,,,,,,,,,,,
40.42,0.0273,-0.0141,0.07,-0.06,,,,,,,,,,,
40.47,-0.0077,0.0039,0.04,-0.03,,,,,,,,,,,
40.52,-0.0607,0.0389,0.01,0,,,,,,,,,,,
40.57,-0.0947,0.0729,-0.03,0.03,,,,,,,,,,,
40.62,-0.1127,0.0909,-0.06,0.06,,,,,,,,,,,
40.67,-0.1477,0.1079,-0.09,0.09,,,,,,,,,,,
40.72,-0.1477,0.1259,-0.11,0.11,,,,,,,,,,,
40.77,-0.1477,0.1259,-0.12,0.12,,,,,,,,,,,
40.82,-0.1297,0.1079,-0.13,0.12,,,,,,,,,,,
40.87,-0.1127,0.0909,-0.13,0.11,,,,,,,,,,,
40.92,-0.0777,0.0729,-0.12,0.1,,,,,,,,,,,
40.97,-0.0427,0.0389,-0.1,0.08,,,,,,,,,,,
41.02,-0.0077,0.0039,-0.08,0.06,,,,,,,,,,,
41.07,0.0273,-0.0311,-0.05,0.03,,,,,,,,,,,
41.12,0.0793,-0.0491,-0.01,0,,,,,,,,,,,
41.17,0.0973,-0.0841,0.02,-0.04,,,,,,,,,,,
41.22,0.1313,-0.1011,0.05,-0.07,,,,,,,,,,,
41.27,0.1493,-0.1191,0.08,-0.09,,,,,,,,,,,
41.32,0.1493,-0.1191,0.11,-0.11,,,,,,,,,,,
41.37,0.1493,-0.1191,0.12,-0.12,,,,,,,,,,,
41.42,0.1313,-0.1011,0.13,-0.12,,,,,,,,,,,
41.47,0.0973,-0.0841,0.13,-0.12,,,,,,,,,,,
41.52,0.0623,-0.0491,0.12,-0.11,,,,,,,,,,,
41.57,0.0273,-0.0311,0.1,-0.09,,,,,,,,,,,
41.62,-0.0077,0.0039,0.07,-0.06,,,,,,,,,,,
41.67,-0.0427,0.0389,0.04,-0.03,,,,,,,,,,,
41.72,-0.0777,0.0729,0.01,0,,,,,,,,,,,
41.77,-0.1127,0.0909,-0.03,0.03,,,,,,,,,,,
41.82,-0.1297,0.1079,-0.06,0.06,,,,,,,,,,,
41.87,-0.1477,0.1259,-0.09,0.08,,,,,,,,,,,
41.92,-0.1477,0.1259,-0.11,0.1,,,,,,,,,,,
41.97,-0.1477,0.1079,-0.13,0.11,,,,,,,,,,,
42.02,-0.1127,0.0909,-0.13,0.12,,,,,,,,,,,
42.07,-0.0947,0.0729,-0.13,0.11,,,,,,,,,,,
42.12,-0.0607,0.0389,-0.12,0.1,,,,,,,,,,,
42.17,-0.0077,0.0039,-0.1,0.08,,,,,,,,,,,
42.22,0.0273,-0.0141,-0.07,0.06,,,,,,,,,,,
42.27,0.0623,-0.0491,-0.04,0.03,,,,,,,,,,,
42.32,0.0973,-0.0841,-0.01,0,,,,,,,,,,,
42.37,0.1313,-0.1011,0.03,-0.03,,,,,,,,,,,
42.42,0.1493,-0.1191,0.06,-0.06,,,,,,,,,,,
42.47,0.1493,-0.1191,0.09,-0.09,,,,,,,,,,,
42.52,0.1493,-0.1191,0.11,-0.1,,,,,,,,,,,
42.57,0.1313,-0.1011,0.12,-0.12,,,,,,,,,,,
42.62,0.1143,-0.0841,0.13,-0.12,,,,,,,,,,,
42.67,0.0793,-0.0661,0.13,-0.12,,,,,,,,,,,
42.72,0.0443,-0.0311,0.12,-0.11,,,,,,,,,,,
42.77,-0.0077,0.0039,0.1,-0.09,,,,,,,,,,,
42.82,-0.0427,0.0389,0.07,-0.06,,,,,,,,,,,
42.87,-0.0777,0.0729,0.04,-0.04,,,,,,,,,,,
42.92,-0.1127,0.0909,0,-0.01,,,,,,,,,,,
42.97,-0.1297,0.1079,-0.03,0.03,,,,,,,,,,,
43.02,-0.1477,0.1259,-0.07,0.05,,,,,,,,,,,
43.07,-0.1477,0.1259,-0.09,0.08,,,,,,,,,,,
43.12,-0.1477,0.1079,-0.12,0.1,,,,,,,,,,,
43.17,-0.1127,0.0909,-0.13,0.11,,,,,,,,,,,
43.22,-0.0947,0.0729,-0.14,0.12,,,,,,,,,,,
43.27,-0.0607,0.0389,-0.13,0.11,,,,,,,,,,,
43.32,-0.0257,0.0209,-0.12,0.1,,,,,,,,,,,
43.37,0.0273,-0.0141,-0.1,0.08,,,,,,,,,,,
43.42,0.0623,-0.0491,-0.07,0.06,,,,,,,,,,,
43.47,0.0973,-0.0841,-0.04,0.03,,,,,,,,,,,
43.52,0.1143,-0.1011,-0.01,0,,,,,,,,,,,
43.57,0.1313,-0.1191,0.03,-0.03,,,,,,,,,,,
43.62,0.1493,-0.1191,0.06,-0.06,,,,,,,,,,,
43.67,0.1493,-0.1191,0.09,-0.08,,,,,,,,,,,
43.72,0.1313,-0.1011,0.11,-0.1,,,,,,,,,,,
43.77,0.1143,-0.0841,0.13,-0.12,,,,,,,,,,,
43.82,0.0793,-0.0661,0.13,-0.12,,,,,,,,,,,
43.87,0.0443,-0.0311,0.13,-0.12,,,,,,,,,,,
43.92,0.0093,0.0039,0.11,-0.11,,,,,,,,,,,
43.97,-0.0427,0.0389,0.09,-0.09,,,,,,,,,,,
44.02,-0.0777,0.0559,0.07,-0.07,,,,,,,,,,,
44.07,-0.1127,0.0909,0.03,-0.04,,,,,,,,,,,
44.12,-0.1297,0.1079,0,-0.01,,,,,,,,,,,
44.17,-0.1477,0.1259,-0.04,0.02,,,,,,,,,,,
44.22,-0.1477,0.1259,-0.07,0.05,,,,,,,,,,,
44.27,-0.1477,0.1079,-0.1,0.08,,,,,,,,,,,
44.32,-0.1297,0.1079,-0.12,0.1,,,,,,,,,,,
44.37,-0.0947,0.0729,-0.13,0.11,,,,,,,,,,,
44.42,-0.0607,0.0559,-0.14,0.12,,,,,,,,,,,
44.47,-0.0257,0.0209,-0.13,0.11,,,,,,,,,,,
44.52,0.0093,-0.0141,-0.12,0.1,,,,,,,,,,,
44.57,0.0623,-0.0491,-0.1,0.09,,,,,,,,,,,
44.62,0.0973,-0.0661,-0.07,0.06,,,,,,,,,,,
44.67,0.1143,-0.1011,-0.04,0.04,,,,,,,,,,,
44.72,0.1313,-0.1191,0,0.01,,,,,,,,,,,
44.77,0.1493,-0.1191,0.03,-0.03,,,,,,,,,,,
44.82,0.1493,-0.1191,0.06,-0.06,,,,,,,,,,,
44.87,0.1313,-0.1011,0.09,-0.08,,,,,,,,,,,
44.92,0.1143,-0.0841,0.11,-0.1,,,,,,,,,,,
44.97,0.0793,-0.0661,0.12,-0.12,,,,,,,,,,,
45.02,0.0443,-0.0311,0.13,-0.12,,,,,,,,,,,
45.07,0.0093,0.0039,0.12,-0.12,,,,,,,,,,,
45.12,-0.0257,0.0209,0.11,-0.11,,,,,,,,,,,
45.17,-0.0607,0.0559,0.09,-0.09,,,,,,,,,,,
45.22,-0.0947,0.0909,0.06,-0.07,,,,,,,,,,,
45.27,-0.1297,0.1079,0.03,-0.04,,,,,,,,,,,
45.32,-0.1477,0.1079,0,-0.01,,,,,,,,,,,
45.37,-0.1477,0.1259,-0.04,0.02,,,,,,,,,,,
45.42,-0.1477,0.1079,-0.07,0.05,,,,,,,,,,,
45.47,-0.1297,0.1079,-0.1,0.08,,,,,,,,,,,
45.52,-0.0947,0.0729,-0.12,0.1,,,,,,,,,,,
45.57,-0.0607,0.0559,-0.13,0.11,,,,,,,,,,,
45.62,-0.0257,0.0209,-0.13,0.12,,,,,,,,,,,
45.67,0.0093,-0.0141,-0.13,0.12,,,,,,,,,,,
45.72,0.0443,-0.0491,-0.11,0.11,,,,,,,,,,,
45.77,0.0793,-0.0661,-0.09,0.09,,,,,,,,,,,
45.82,0.1143,-0.1011,-0.07,0.07,,,,,,,,,,,
45.87,0.1313,-0.1191,-0.03,0.04,,,,,,,,,,,
45.92,0.1493,-0.1191,0,0.01,,,,,,,,,,,
45.97,0.1493,-0.1191,0.03,-0.02,,,,,,,,,,,
46.02,0.1313,-0.1011,0.06,-0.05,,,,,,,,,,,
46.07,0.1143,-0.1011,0.09,-0.08,,,,,,,,,,,
46.12,0.0793,-0.0661,0.11,-0.1,,,,,,,,,,,
46.17,0.0443,-0.0491,0.12,-0.12,,,,,,,,,,,
46.22,0.0093,-0.0141,0.13,-0.13,,,,,,,,,,,
46.27,-0.0257,0.0209,0.12,-0.13,,,,,,,,,,,
46.32,-0.0607,0.0559,0.11,-0.12,,,,,,,,,,,
46.37,-0.0947,0.0729,0.09,-0.1,,,,,,,,,,,
46.42,-0.1297,0.1079,0.06,-0.07,,,,,,,,,,,
46.47,-0.1477,0.1079,0.03,-0.05,,,,,,,,,,,
46.52,-0.1477,0.1259,-0.01,-0.01,,,,,,,,,,,
46.57,-0.1477,0.1079,-0.04,0.02,,,,,,,,,,,
46.62,-0.1297,0.1079,-0.07,0.05,,,,,,,,,,,
46.67,-0.1127,0.0909,-0.09,0.08,,,,,,,,,,,
46.72,-0.0777,0.0559,-0.11,0.1,,,,,,,,,,,
46.77,-0.0427,0.0209,-0.13,0.12,,,,,,,,,,,
46.82,0.0093,-0.0141,-0.13,0.12,,,,,,,,,,,
46.87,0.0443,-0.0311,-0.12,0.12,,,,,,,,,,,
46.92,0.0793,-0.0661,-0.11,0.11,,,,,,,,,,,
46.97,0.1143,-0.0841,-0.09,0.09,,,,,,,,,,,
47.02,0.1313,-0.1011,-0.06,0.07,,,,,,,,,,,
47.07,0.1493,-0.1191,-0.03,0.04,,,,,,,,,,,
47.12,0.1493,-0.1191,0,0.01,,,,,,,,,,,
47.17,0.1313,-0.1191,0.03,-0.02,,,,,,,,,,,
47.22,0.1143,-0.1011,0.06,-0.06,,,,,,,,,,,
47.27,0.0973,-0.0661,0.09,-0.08,,,,,,,,,,,
47.32,0.0623,-0.0491,0.11,-0.11,,,,,,,,,,,
47.37,0.0273,-0.0141,0.12,-0.12,,,,,,,,,,,
47.42,-0.0257,0.0209,0.12,-0.13,,,,,,,,,,,
47.47,-0.0607,0.0559,0.12,-0.13,,,,,,,,,,,
47.52,-0.0947,0.0729,0.1,-0.12,,,,,,,,,,,
47.57,-0.1127,0.0909,0.08,-0.1,,,,,,,,,,,
47.62,-0.1297,0.1079,0.06,-0.08,,,,,,,,,,,
47.67,-0.1477,0.1259,0.03,-0.05,,,,,,,,,,,
47.72,-0.1477,0.1079,-0.01,-0.01,,,,,,,,,,,
47.77,-0.1297,0.1079,-0.04,0.02,,,,,,,,,,,
47.82,-0.1127,0.0909,-0.07,0.05,,,,,,,,,,,
47.87,-0.0777,0.0559,-0.09,0.08,,,,,,,,,,,
47.92,-0.0427,0.0389,-0.11,0.1,,,,,,,,,,,
47.97,-0.0077,0.0039,-0.12,0.12,,,,,,,,,,,
48.02,0.0443,-0.0311,-0.13,0.13,,,,,,,,,,,
48.07,0.0793,-0.0661,-0.12,0.13,,,,,,,,,,,
48.12,0.0973,-0.0841,-0.11,0.12,,,,,,,,,,,
48.17,0.1313,-0.1011,-0.09,0.1,,,,,,,,,,,
48.22,0.1493,-0.1191,-0.06,0.07,,,,,,,,,,,
48.27,0.1493,-0.1191,-0.03,0.04,,,,,,,,,,,
48.32,0.1313,-0.1191,0,0.01,,,,,,,,,,,
48.37,0.1143,-0.1011,0.03,-0.03,,,,,,,,,,,
48.42,0.0973,-0.0661,0.06,-0.06,,,,,,,,,,,
48.47,0.0623,-0.0491,0.08,-0.09,,,,,,,,,,,
48.52,0.0273,-0.0141,0.1,-0.11,,,,,,,,,,,
48.57,-0.0077,0.0209,0.11,-0.13,,,,,,,,,,,
48.62,-0.0607,0.0389,0.12,-0.13,,,,,,,,,,,
48.67,-0.0947,0.0729,0.11,-0.13,,,,,,,,,,,
48.72,-0.1127,0.0909,0.1,-0.12,,,,,,,,,,,
48.77,-0.1297,0.1079,0.08,-0.1,,,,,,,,,,,
48.82,-0.1477,0.1259,0.06,-0.08,,,,,,,,,,,
48.87,-0.1477,0.1079,0.03,-0.05,,,,,,,,,,,
48.92,-0.1297,0.1079,0,-0.01,,,,,,,,,,,
48.97,-0.1127,0.0909,-0.03,0.02,,,,,,,,,,,
49.02,-0.0777,0.0559,-0.06,0.06,,,,,,,,,,,
49.07,-0.0427,0.0389,-0.09,0.08,,,,,,,,,,,
49.12,-0.0077,0.0039,-0.11,0.11,,,,,,,,,,,
49.17,0.0273,-0.0311,-0.12,0.12,,,,,,,,,,,
49.22,0.0623,-0.0661,-0.12,0.13,,,,,,,,,,,
49.27,0.0973,-0.0841,-0.12,0.13,,,,,,,,,,,
49.32,0.1313,-0.1011,-0.11,0.12,,,,,,,,,,,
49.37,0.1313,-0.1191,-0.09,0.1,,,,,,,,,,,
49.42,0.1493,-0.1191,-0.06,0.07,,,,,,,,,,,
49.47,0.1313,-0.1191,-0.03,0.04,,,,,,,,,,,
49.52,0.1313,-0.1011,0,0,,,,,,,,,,,
49.57,0.0973,-0.0841,0.03,-0.03,,,,,,,,,,,
49.62,0.0623,-0.0491,0.06,-0.06,,,,,,,,,,,
49.67,0.0273,-0.0141,0.08,-0.09,,,,,,,,,,,
49.72,-0.0077,0.0039,0.1,-0.11,,,,,,,,,,,
49.77,-0.0427,0.0389,0.11,-0.13,,,,,,,,,,,
49.82,-0.0777,0.0729,0.12,-0.14,,,,,,,,,,,
49.87,-0.1127,0.0909,0.11,-0.13,,,,,,,,,,,
49.92,-0.1297,0.1079,0.1,-0.12,,,,,,,,,,,
49.97,-0.1477,0.1079,0.08,-0.1,,,,,,,,,,,
50.02,-0.1477,0.1079,0.06,-0.07,,,,,,,,,,,
50.07,-0.1297,0.1079,0.03,-0.04,,,,,,,,,,,
50.12,-0.1127,0.0909,0,-0.01,,,,,,,,,,,
50.17,-0.0777,0.0729,-0.03,0.03,,,,,,,,,,,
50.22,-0.0607,0.0389,-0.06,0.06,,,,,,,,,,,
50.27,-0.0077,0.0039,-0.08,0.09,,,,,,,,,,,
50.32,0.0273,-0.0311,-0.1,0.11,,,,,,,,,,,
50.37,0.0623,-0.0491,-0.12,0.12,,,,,,,,,,,
50.42,0.0973,-0.0841,-0.12,0.13,,,,,,,,,,,
50.47,0.1143,-0.1011,-0.12,0.13,,,,,,,,,,,
50.52,0.1313,-0.1191,-0.11,0.12,,,,,,,,,,,
50.57,0.1493,-0.1191,-0.09,0.09,,,,,,,,,,,
50.62,0.1493,-0.1191,-0.07,0.07,,,,,,,,,,,
50.67,0.1313,-0.1011,-0.04,0.04,,,,,,,,,,,
50.72,0.0973,-0.0841,-0.01,0,,,,,,,,,,,
50.77,0.0793,-0.0491,0.02,-0.03,,,,,,,,,,,
50.82,0.0443,-0.0311,0.05,-0.07,,,,,,,,,,,
50.87,-0.0077,0.0039,0.08,-0.09,,,,,,,,,,,
50.92,-0.0427,0.0389,0.1,-0.12,,,,,,,,,,,
50.97,-0.0777,0.0729,0.11,-0.13,,,,,,,,,,,
51.02,-0.1127,0.0909,0.12,-0.14,,,,,,,,,,,
51.07,-0.1297,0.1079,0.11,-0.13,,,,,,,,,,,
51.12,-0.1477,0.1079,0.1,-0.12,,,,,,,,,,,
51.17,-0.1477,0.1079,0.09,-0.1,,,,,,,,,,,
51.22,-0.1297,0.1079,0.06,-0.07,,,,,,,,,,,
51.27,-0.1127,0.0909,0.03,-0.04,,,,,,,,,,,
51.32,-0.0947,0.0729,0,0,,,,,,,,,,,
51.37,-0.0607,0.0389,-0.03,0.03,,,,,,,,,,,
51.42,-0.0257,0.0039,-0.06,0.06,,,,,,,,,,,
51.47,0.0273,-0.0141,-0.08,0.09,,,,,,,,,,,
51.52,0.0623,-0.0491,-0.1,0.11,,,,,,,,,,,
51.57,0.0973,-0.0841,-0.12,0.13,,,,,,,,,,,
51.62,0.1143,-0.1011,-0.12,0.13,,,,,,,,,,,
51.67,0.1313,-0.1191,-0.12,0.13,,,,,,,,,,,
51.72,0.1493,-0.1191,-0.11,0.11,,,,,,,,,,,
51.77,0.1493,-0.1191,-0.09,0.09,,,,,,,,,,,
51.82,0.1313,-0.1011,-0.07,0.06,,,,,,,,,,,
51.87,0.1143,-0.0841,-0.04,0.03,,,,,,,,,,,
51.92,0.0793,-0.0661,-0.01,0,,,,,,,,,,,
51.97,0.0443,-0.0311,0.02,-0.04,,,,,,,,,,,
52.02,0.0093,0.0039,0.05,-0.07,,,,,,,,,,,
52.07,-0.0427,0.0389,0.08,-0.1,,,,,,,,,,,
52.12,-0.0777,0.0559,0.1,-0.12,,,,,,,,,,,
52.17,-0.0947,0.0909,0.11,-0.13,,,,,,,,,,,
52.22,-0.1297,0.1079,0.12,-0.13,,,,,,,,,,,
52.27,-0.1297,0.1079,0.12,-0.13,,,,,,,,,,,
52.32,-0.1477,0.1079,0.11,-0.12,,,,,,,,,,,
52.37,-0.1297,0.1079,0.09,-0.09,,,,,,,,,,,
52.42,-0.1127,0.0909,0.07,-0.07,,,,,,,,,,,
52.47,-0.0947,0.0729,0.04,-0.04,,,,,,,,,,,
52.52,-0.0607,0.0389,0.01,0,,,,,,,,,,,
52.57,-0.0257,0.0209,-0.02,0.03,,,,,,,,,,,
52.62,0.0093,-0.0141,-0.05,0.06,,,,,,,,,,,
52.67,0.0443,-0.0491,-0.08,0.09,,,,,,,,,,,
52.72,0.0793,-0.0661,-0.1,0.11,,,,,,,,,,,
52.77,0.1143,-0.1011,-0.12,0.12,,,,,,,,,,,
52.82,0.1313,-0.1191,-0.12,0.13,,,,,,,,,,,
52.87,0.1493,-0.1191,-0.12,0.12,,,,,,,,,,,
52.92,0.1493,-0.1191,-0.11,0.11,,,,,,,,,,,
52.97,0.1313,-0.1011,-0.1,0.09,,,,,,,,,,,
53.02,0.1143,-0.0841,-0.07,0.06,,,,,,,,,,,
53.07,0.0793,-0.0661,-0.05,0.03,,,,,,,,,,,
53.12,0.0443,-0.0311,-0.01,0,,,,,,,,,,,
53.17,0.0093,0.0039,0.02,-0.04,,,,,,,,,,,
53.22,-0.0257,0.0389,0.05,-0.07,,,,,,,,,,,
53.27,-0.0607,0.0559,0.08,-0.09,,,,,,,,,,,
53.32,-0.0947,0.0909,0.1,-0.11,,,,,,,,,,,
53.37,-0.1127,0.1079,0.11,-0.13,,,,,,,,,,,
53.42,-0.1297,0.1079,0.12,-0.13,,,,,,,,,,,
53.47,-0.1477,0.1079,0.12,-0.13,,,,,,,,,,,
53.52,-0.1297,0.1079,0.11,-0.11,,,,,,,,,,,
53.57,-0.1127,0.0909,0.09,-0.09,,,,,,,,,,,
53.62,-0.0947,0.0729,0.07,-0.06,,,,,,,,,,,
53.67,-0.0607,0.0559,0.04,-0.03,,,,,,,,,,,
53.72,-0.0257,0.0209,0.01,0,,,,,,,,,,,
53.77,0.0093,-0.0141,-0.02,0.03,,,,,,,,,,,
53.82,0.0443,-0.0491,-0.05,0.06,,,,,,,,,,,
53.87,0.0793,-0.0661,-0.08,0.09,,,,,,,,,,,
53.92,0.1143,-0.1011,-0.1,0.11,,,,,,,,,,,
53.97,0.1313,-0.1011,-0.12,0.12,,,,,,,,,,,
54.02,0.1313,-0.1191,-0.13,0.12,,,,,,,,,,,
54.07,0.1493,-0.1191,-0.13,0.12,,,,,,,,,,,
54.12,0.1313,-0.1011,-0.12,0.11,,,,,,,,,,,
54.17,0.1143,-0.0841,-0.1,0.08,,,,,,,,,,,
54.22,0.0793,-0.0661,-0.08,0.06,,,,,,,,,,,
54.27,0.0443,-0.0311,-0.05,0.03,,,,,,,,,,,
54.32,0.0093,0.0039,-0.01,0,,,,,,,,,,,
54.37,-0.0257,0.0209,0.02,-0.04,,,,,,,,,,,
54.42,-0.0607,0.0559,0.05,-0.07,,,,,,,,,,,
54.47,-0.0947,0.0729,0.08,-0.09,,,,,,,,,,,
54.52,-0.1127,0.1079,0.1,-0.11,,,,,,,,,,,
54.57,-0.1297,0.1079,0.12,-0.12,,,,,,,,,,,
54.62,-0.1477,0.1079,0.12,-0.13,,,,,,,,,,,
54.67,-0.1297,0.1079,0.12,-0.12,,,,,,,,,,,
54.72,-0.1297,0.0909,0.11,-0.11,,,,,,,,,,,
54.77,-0.0947,0.0729,0.1,-0.09,,,,,,,,,,,
54.82,-0.0777,0.0559,0.07,-0.06,,,,,,,,,,,
54.87,-0.0427,0.0209,0.04,-0.03,,,,,,,,,,,
54.92,0.0093,-0.0141,0.01,0,,,,,,,,,,,
54.97,0.0443,-0.0311,-0.02,0.03,,,,,,,,,,,
55.02,0.0793,-0.0661,-0.06,0.06,,,,,,,,,,,
55.07,0.0973,-0.0841,-0.09,0.09,,,,,,,,,,,
55.12,0.1313,-0.1011,-0.11,0.1,,,,,,,,,,,
55.17,0.1313,-0.1191,-0.12,0.12,,,,,,,,,,,
55.22,0.1313,-0.1191,-0.13,0.12,,,,,,,,,,,
55.27,0.1313,-0.1011,-0.13,0.12,,,,,,,,,,,
55.32,0.1143,-0.0841,-0.12,0.1,,,,,,,,,,,
55.37,0.0793,-0.0661,-0.1,0.08,,,,,,,,,,,
55.42,0.0623,-0.0311,-0.08,0.06,,,,,,,,,,,
55.47,0.0273,-0.0141,-0.05,0.03,,,,,,,,,,,
55.52,-0.0257,0.0209,-0.01,0,,,,,,,,,,,
55.57,-0.0607,0.0559,0.02,-0.03,,,,,,,,,,,
55.62,-0.0947,0.0729,0.05,-0.06,,,,,,,,,,,
55.67,-0.1127,0.0909,0.08,-0.09,,,,,,,,,,,
55.72,-0.1297,0.1079,0.11,-0.11,,,,,,,,,,,
55.77,-0.1297,0.1079,0.12,-0.12,,,,,,,,,,,
55.82,-0.1297,0.1079,0.13,-0.12,,,,,,,,,,,
55.87,-0.1297,0.1079,0.13,-0.12,,,,,,,,,,,
55.92,-0.0947,0.0729,0.12,-0.11,,,,,,,,,,,
55.97,-0.0777,0.0559,0.1,-0.09,,,,,,,,,,,
56.02,-0.0427,0.0209,0.07,-0.06,,,,,,,,,,,
56.07,-0.0077,0.0039,0.04,-0.03,,,,,,,,,,,
56.12,0.0273,-0.0311,0.01,0,,,,,,,,,,,
56.17,0.0623,-0.0661,-0.03,0.03,,,,,,,,,,,
56.22,0.0973,-0.0841,-0.06,0.06,,,,,,,,,,,
56.27,0.1143,-0.1011,-0.09,0.08,,,,,,,,,,,
56.32,0.1313,-0.1191,-0.11,0.1,,,,,,,,,,,
56.37,0.1313,-0.1191,-0.13,0.11,,,,,,,,,,,
56.42,0.1313,-0.1011,-0.13,0.12,,,,,,,,,,,
56.47,0.1143,-0.0841,-0.13,0.11,,,,,,,,,,,
56.52,0.0973,-0.0661,-0.12,0.1,,,,,,,,,,,
56.57,0.0623,-0.0491,-0.1,0.08,,,,,,,,,,,
56.62,0.0273,-0.0141,-0.08,0.06,,,,,,,,,,,
56.67,-0.0077,0.0209,-0.04,0.03,,,,,,,,,,,
56.72,-0.0427,0.0559,-0.01,0,,,,,,,,,,,
56.77,-0.0777,0.0729,0.02,-0.03,,,,,,,,,,,
56.82,-0.1127,0.0909,0.06,-0.06,,,,,,,,,,,
56.87,-0.1297,0.1079,0.09,-0.09,,,,,,,,,,,
56.92,-0.1297,0.1079,0.11,-0.1,,,,,,,,,,,
56.97,-0.1297,0.1079,0.12,-0.12,,,,,,,,,,,
57.02,-0.1297,0.1079,0.13,-0.12,,,,,,,,,,,
57.07,-0.1127,0.0909,0.13,-0.12,,,,,,,,,,,
57.12,-0.0777,0.0559,0.12,-0.11,,,,,,,,,,,
57.17,-0.0427,0.0389,0.1,-0.09,,,,,,,,,,,
57.22,-0.0077,0.0039,0.07,-0.06,,,,,,,,,,,
57.27,0.0273,-0.0311,0.04,-0.04,,,,,,,,,,,
57.32,0.0623,-0.0661,0,-0.01,,,,,,,,,,,
57.37,0.0973,-0.0841,-0.03,0.02,,,,,,,,,,,
57.42,0.1143,-0.1011,-0.06,0.05,,,,,,,,,,,
57.47,0.1313,-0.1191,-0.09,0.08,,,,,,,,,,,
57.52,0.1313,-0.1191,-0.12,0.1,,,,,,,,,,,
57.57,0.1313,-0.1011,-0.13,0.11,,,,,,,,,,,
57.62,0.1143,-0.1011,-0.14,0.12,,,,,,,,,,,
57.67,0.0973,-0.0661,-0.13,0.11,,,,,,,,,,,
57.72,0.0623,-0.0491,-0.12,0.1,,,,,,,,,,,
57.77,0.0273,-0.0141,-0.1,0.08,,,,,,,,,,,
57.82,-0.0077,0.0209,-0.07,0.06,,,,,,,,,,,
57.87,-0.0427,0.0389,-0.04,0.03,,,,,,,,,,,
57.92,-0.0777,0.0729,-0.01,0,,,,,,,,,,,
57.97,-0.1127,0.0909,0.03,-0.03,,,,,,,,,,,
58.02,-0.1297,0.1079,0.06,-0.06,,,,,,,,,,,
58.07,-0.1297,0.1079,0.09,-0.08,,,,,,,,,,,
58.12,-0.1297,0.1079,0.11,-0.1,,,,,,,,,,,
58.17,-0.1297,0.1079,0.13,-0.12,,,,,,,,,,,
58.22,-0.1127,0.0909,0.13,-0.12,,,,,,,,,,,
58.27,-0.0777,0.0559,0.13,-0.12,,,,,,,,,,,
58.32,-0.0427,0.0389,0.11,-0.11,,,,,,,,,,,
58.37,-0.0077,0.0039,0.09,-0.09,,,,,,,,,,,
58.42,0.0273,-0.0311,0.07,-0.07,,,,,,,,,,,
58.47,0.0623,-0.0491,0.03,-0.04,,,,,,,,,,,
58.52,0.0973,-0.0841,0,-0.01,,,,,,,,,,,
58.57,0.1143,-0.1011,-0.03,0.02,,,,,,,,,,,
58.62,0.1313,-0.1191,-0.07,0.05,,,,,,,,,,,
58.67,0.1313,-0.1191,-0.09,0.08,,,,,,,,,,,
58.72,0.1313,-0.1011,-0.12,0.1,,,,,,,,,,,
58.77,0.1143,-0.1011,-0.13,0.11,,,,,,,,,,,
58.82,0.0973,-0.0841,-0.14,0.12,,,,,,,,,,,
58.87,0.0623,-0.0491,-0.13,0.11,,,,,,,,,,,
58.92,0.0273,-0.0141,-0.12,0.11,,,,,,,,,,,
58.97,-0.0077,0.0039,-0.1,0.09,,,,,,,,,,,
59.02,-0.0427,0.0389,-0.07,0.07,,,,,,,,,,,
59.07,-0.0777,0.0729,-0.04,0.04,,,,,,,,,,,
59.12,-0.0947,0.0909,0,0.01,,,,,,,,,,,
59.17,-0.1297,0.1079,0.03,-0.02,,,,,,,,,,,
59.22,-0.1297,0.1079,0.06,-0.05,,,,,,,,,,,
59.27,-0.1297,0.1079,0.09,-0.08,,,,,,,,,,,
59.32,-0.1297,0.1079,0.11,-0.1,,,,,,,,,,,
59.37,-0.1127,0.0909,0.12,-0.12,,,,,,,,,,,
59.42,-0.0777,0.0729,0.13,-0.12,,,,,,,,,,,
59.47,-0.0607,0.0389,0.12,-0.12,,,,,,,,,,,
59.52,-0.0257,0.0039,0.11,-0.11,,,,,,,,,,,
59.57,0.0273,-0.0311,0.09,-0.1,,,,,,,,,,,
59.62,0.0623,-0.0491,0.06,-0.07,,,,,,,,,,,
59.67,0.0793,-0.0841,0.03,-0.04,,,,,,,,,,,
59.72,0.1143,-0.1011,0,-0.01,,,,,,,,,,,
59.77,0.1313,-0.1011,-0.04,0.02,,,,,,,,,,,
59.82,0.1313,-0.1191,-0.07,0.05,,,,,,,,,,,
59.87,0.1313,-0.1191,-0.1,0.08,,,,,,,,,,,
59.92,0.1143,-0.1011,-0.12,0.1,,,,,,,,,,,
59.97,0.0973,-0.0841,-0.13,0.11,,,,,,,,,,,
60.03,0.0793,-0.0491,-0.13,0.12,,,,,,,,,,,
60.08,0.0443,-0.0311,-0.13,0.12,,,,,,,,,,,
60.13,0.0093,0.0039,-0.11,0.11,,,,,,,,,,,
